"model_ewsnet.no_trans_prob","model_ewsnet.smooth_trans_prob","model_ewsnet.critical_trans_prob"
0.00988130923360586,0.351199567317963,0.638919115066528
0.00908544100821018,0.342813044786453,0.648101568222046
0.0127882361412048,0.357558816671371,0.629653036594391
0.0355009399354458,0.368564307689667,0.595934867858887
0.84945672750473,0.119727894663811,0.0308153126388788
0.830172479152679,0.153877168893814,0.0159504376351833
0.788595497608185,0.189422473311424,0.0219820290803909
0.723040997982025,0.248983174562454,0.0279758330434561
0.687088489532471,0.273850560188293,0.0390609763562679
0.748925566673279,0.220651969313622,0.030422380194068
0.755697786808014,0.17609441280365,0.0682078376412392
0.75287139415741,0.134722396731377,0.112406194210052
0.71251767873764,0.0905205979943275,0.196961626410484
0.650630176067352,0.0670501217246056,0.282319575548172
0.572515547275543,0.050520945340395,0.376963526010513
0.518937706947327,0.0446052700281143,0.436456978321075
0.419786810874939,0.0612273849546909,0.51898592710495
0.336986720561981,0.0677556768059731,0.595257580280304
0.282218962907791,0.0530376061797142,0.664743423461914
0.225655749440193,0.0449799075722694,0.729364335536957
0.181960716843605,0.0478497259318829,0.770189583301544
0.153334647417068,0.082612931728363,0.764052331447601
0.137420371174812,0.0703541412949562,0.792225420475006
0.115921050310135,0.0794137865304947,0.804665148258209
0.104227125644684,0.0865008383989334,0.809271991252899
0.0864552706480026,0.0932564660906792,0.820288240909576
0.0493582040071487,0.134094908833504,0.81654691696167
0.047780804336071,0.128496930003166,0.823722302913666
0.0413880497217178,0.126204639673233,0.832407236099243
0.0351598300039768,0.1589365452528,0.805903494358063
0.0393881499767303,0.166113123297691,0.79449862241745
0.0360716693103313,0.170612767338753,0.793315529823303
0.0501046031713486,0.175223603844643,0.774671792984009
0.0394458286464214,0.190376088023186,0.770178079605103
0.0329447276890278,0.211740434169769,0.755314886569977
0.0366160608828068,0.218223959207535,0.745159924030304
0.0148119498044252,0.246461093425751,0.738727033138275
0.0246154088526964,0.256710082292557,0.718674540519714
0.0258032344281673,0.261838465929031,0.712358295917511
0.0268164332956076,0.282162964344025,0.691020607948303
0.711301565170288,0.265608131885529,0.0230902750045061
0.626989603042603,0.363075494766235,0.00993486493825912
0.585298776626587,0.401787340641022,0.0129139199852943
0.546066105365753,0.445537805557251,0.00839604157954454
0.514094293117523,0.468805223703384,0.0171004366129637
0.581184208393097,0.388580560684204,0.0302352365106344
0.657486855983734,0.298220545053482,0.0442925803363323
0.654440641403198,0.237299039959908,0.1082603931427
0.614894926548004,0.198392912745476,0.186712175607681
0.56773179769516,0.143261626362801,0.289006590843201
0.514409959316254,0.0969935357570648,0.388596504926682
0.420247256755829,0.0918190702795982,0.487933754920959
0.335248708724976,0.0886996909976006,0.576051533222198
0.299675077199936,0.0496427491307259,0.650682210922241
0.239372447133064,0.0442545637488365,0.716373085975647
0.171717047691345,0.0664406716823578,0.761842250823975
0.13745179772377,0.0743659511208534,0.788182199001312
0.131922781467438,0.0551512241363525,0.812925934791565
0.0911563709378242,0.0748850256204605,0.833958566188812
0.0752610862255096,0.0646433606743813,0.860095500946045
0.0621259659528732,0.0673028901219368,0.870571196079254
0.0557200573384762,0.077563688158989,0.866716206073761
0.0405402407050133,0.110086172819138,0.849373638629913
0.04698745906353,0.0969071015715599,0.85610556602478
0.0470168702304363,0.110981948673725,0.84200119972229
0.0510149635374546,0.120400130748749,0.828584849834442
0.0215459708124399,0.13546846807003,0.842985689640045
0.0184959806501865,0.157018035650253,0.824486017227173
0.0145599031820893,0.182845398783684,0.802594602108002
0.0306013152003288,0.186368137598038,0.78303062915802
0.0185815989971161,0.191029131412506,0.790389239788055
0.0207135919481516,0.22143229842186,0.757854223251343
0.0113839711993933,0.230153039097786,0.758463144302368
0.0155549077317119,0.252528101205826,0.731917023658752
0.0096351932734251,0.266816437244415,0.723548173904419
0.0116441575810313,0.263082057237625,0.725273728370667
0.761179864406586,0.151080906391144,0.0877391993999481
0.703092932701111,0.184366375207901,0.112540744245052
0.698495090007782,0.202198714017868,0.09930619597435
0.668664634227753,0.236554801464081,0.0947805419564247
0.665570676326752,0.268545389175415,0.0658838748931885
0.648968100547791,0.301468789577484,0.0495630837976933
0.652513146400452,0.276225388050079,0.0712615624070168
0.683775782585144,0.231649786233902,0.0845745503902435
0.675167322158813,0.165421232581139,0.159411385655403
